time_ms	encoder	transmitted_g	preload_g	percent_cycle
87762	327283	-18.26	204.54	87.28
87765	327330	-22.84	204.88	87.29
87768	327376	-26.13	204.16	87.30
87772	327421	-23.61	206.22	87.31
87775	327468	-21.42	203.78	87.32
87778	327520	-21.47	204.75	87.34
87781	327566	-21.52	204.96	87.35
87784	327614	-22.55	204.80	87.36
87788	327662	-23.99	206.09	87.38
87791	327710	-24.60	206.02	87.39
87794	327759	-21.67	205.43	87.40
87797	327806	-20.83	206.70	87.41
87800	327853	-23.76	205.25	87.43
87803	327901	-26.84	208.01	87.44
87806	327948	-26.61	208.18	87.45
87809	327995	-27.18	203.73	87.47
87813	328044	-21.73	203.07	87.48
87816	328093	-22.32	206.12	87.49
87819	328141	-24.22	203.67	87.50
87822	328192	-25.87	199.80	87.52
87825	328241	-27.35	205.14	87.53
87828	328290	-25.81	207.53	87.54
87831	328340	-23.62	202.74	87.56
87834	328387	-28.25	203.00	87.57
87838	328436	-29.36	203.87	87.58
87841	328485	-26.97	204.60	87.60
87844	328533	-26.90	206.36	87.61
87847	328581	-22.69	202.53	87.62
87850	328630	-22.08	205.23	87.63
87853	328677	-27.82	207.01	87.65
87856	328723	-30.32	206.14	87.66
87860	328776	-24.91	205.00	87.67
87863	328821	-25.50	204.30	87.69
87866	328866	-27.57	203.49	87.70
87869	328911	-30.28	206.62	87.71
87872	328954	-29.60	202.86	87.72
87875	328997	-31.61	201.87	87.73
87879	329042	-26.49	202.29	87.74
87882	329086	-25.05	203.16	87.76
87885	329130	-28.19	204.50	87.77
87888	329175	-30.98	206.71	87.78
87891	329220	-30.43	205.24	87.79
87894	329264	-29.66	205.45	87.80
87897	329309	-33.36	208.64	87.82
87900	329354	-30.69	210.09	87.83
87904	329397	-27.32	207.37	87.84
87907	329441	-30.51	207.85	87.85
87910	329486	-31.99	205.84	87.86
87913	329530	-28.89	203.50	87.87
87916	329575	-28.17	205.81	87.89
87919	329622	-26.94	207.00	87.90
87922	329668	-29.56	206.52	87.91
87925	329714	-28.12	202.50	87.92
87929	329760	-27.07	200.96	87.94
87932	329805	-28.66	202.81	87.95
87935	329850	-33.63	204.30	87.96
87938	329897	-34.10	206.94	87.97
87941	329943	-32.74	207.43	87.98
87945	329995	-30.03	204.09	88.00
87948	330043	-28.75	205.24	88.01
87951	330090	-27.41	205.41	88.02
87954	330137	-28.63	205.46	88.04
87957	330184	-31.13	207.74	88.05
87960	330232	-28.44	207.01	88.06
87963	330278	-30.86	206.82	88.07
87966	330325	-33.24	207.17	88.09
87970	330371	-35.69	206.38	88.10
87973	330415	-34.96	204.04	88.11
87976	330460	-33.16	205.27	88.12
87979	330506	-27.42	206.13	88.13
87982	330551	-28.06	206.25	88.15
87985	330597	-32.78	209.57	88.16
87988	330643	-32.85	208.04	88.17
87991	330687	-31.93	205.08	88.18
87995	330733	-29.20	204.27	88.20
87998	330778	-28.25	200.07	88.21
88001	330823	-32.12	200.74	88.22
88004	330867	-31.87	202.29	88.23
88007	330911	-34.57	205.32	88.24
88010	330953	-31.68	203.86	88.25
88013	330995	-27.14	203.98	88.27
88016	331040	-28.92	207.35	88.28
88020	331084	-33.64	206.05	88.29
88023	331129	-35.29	206.28	88.30
88026	331175	-33.27	207.45	88.31
88029	331226	-32.05	207.28	88.33
88032	331271	-32.58	205.38	88.34
88036	331317	-35.46	205.06	88.35
88039	331362	-35.26	206.32	88.36
88042	331405	-34.34	205.70	88.37
88045	331450	-32.08	207.09	88.39
88048	331495	-32.47	208.21	88.40
88051	331539	-32.50	207.20	88.41
88054	331583	-36.14	206.02	88.42
88057	331630	-34.37	203.10	88.43
88061	331676	-33.71	204.46	88.45
88064	331721	-37.67	206.01	88.46
88067	331768	-35.97	205.00	88.47
88070	331813	-35.47	204.87	88.48
88073	331857	-35.17	204.33	88.50
88076	331903	-35.38	204.90	88.51
88079	331948	-37.47	203.75	88.52
88082	331993	-36.26	205.00	88.53
88086	332039	-34.65	208.97	88.54
88089	332085	-35.43	211.73	88.56
88092	332131	-37.07	207.63	88.57
88095	332178	-33.78	204.47	88.58
88098	332225	-35.81	203.09	88.59
88101	332272	-37.67	204.21	88.61
88104	332319	-39.29	207.28	88.62
88107	332364	-39.20	205.34	88.63
88111	332408	-37.39	205.95	88.64
88114	332458	-37.96	207.58	88.66
88117	332503	-36.22	207.37	88.67
88120	332548	-38.89	206.34	88.68
88123	332593	-39.98	205.68	88.69
88127	332638	-35.98	206.94	88.70
88130	332682	-37.91	207.77	88.72
88133	332727	-37.46	206.49	88.73
88136	332771	-37.88	204.97	88.74
88139	332814	-39.70	203.14	88.75
88142	332856	-40.56	204.46	88.76
88145	332898	-40.80	204.36	88.77
88148	332939	-37.53	203.86	88.78
88152	332979	-38.27	204.47	88.79
88155	333021	-43.69	205.93	88.81
88158	333065	-42.75	208.78	88.82
88161	333108	-38.84	206.68	88.83
88164	333151	-38.60	206.82	88.84
88167	333195	-40.52	206.88	88.85
88170	333237	-41.65	205.09	88.86
88173	333279	-39.42	205.13	88.87
88177	333323	-37.00	205.94	88.89
88180	333365	-38.26	208.41	88.90
88183	333407	-38.79	207.96	88.91
88186	333450	-42.59	207.35	88.92
88189	333493	-44.45	202.01	88.93
88192	333536	-44.57	202.22	88.94
88195	333579	-38.95	200.79	88.95
88199	333630	-38.90	203.26	88.97
88202	333674	-40.55	203.98	88.98
88205	333718	-40.17	206.30	88.99
88208	333763	-39.87	207.00	89.00
88211	333807	-37.53	207.55	89.02
88214	333850	-37.44	206.31	89.03
88218	333895	-42.03	204.82	89.04
88221	333940	-41.50	205.98	89.05
88224	333984	-42.55	204.77	89.06
88227	334029	-41.15	201.17	89.07
88230	334075	-40.46	204.86	89.09
88233	334120	-39.93	207.29	89.10
88236	334167	-43.53	206.17	89.11
88239	334213	-41.57	204.96	89.12
88243	334260	-41.00	206.21	89.14
88246	334307	-40.82	206.74	89.15
88249	334353	-37.26	208.35	89.16
88252	334398	-37.60	207.42	89.17
88255	334444	-39.40	208.37	89.19
88258	334491	-43.12	208.67	89.20
88261	334537	-40.00	206.99	89.21
88264	334584	-40.67	209.62	89.22
88268	334631	-43.98	208.48	89.23
88271	334676	-45.12	208.45	89.25
88274	334722	-44.44	207.21	89.26
88277	334768	-40.82	207.78	89.27
88280	334813	-40.27	205.41	89.28
88284	334862	-43.31	205.78	89.30
88288	334929	-45.25	208.37	89.31
88291	334967	-43.10	208.27	89.32
88295	335016	-37.03	204.06	89.34
88297	335055	-33.45	201.56	89.35
88301	335105	-39.40	202.13	89.36
88304	335145	-43.79	203.98	89.37
88307	335197	-44.50	205.15	89.39
88310	335237	-42.32	208.53	89.40
88313	335288	-41.02	207.64	89.41
88316	335329	-44.47	205.67	89.42
88320	335380	-46.75	204.70	89.43
88322	335419	-49.18	204.30	89.45
88326	335472	-44.30	204.26	89.46
88329	335512	-41.86	205.38	89.47
88332	335564	-40.33	204.46	89.48
88335	335606	-41.01	206.67	89.49
88338	335661	-46.10	207.64	89.51
88341	335703	-45.08	206.36	89.52
88345	335758	-44.57	207.70	89.54
88347	335800	-43.75	207.25	89.55
88351	335852	-45.38	205.13	89.56
88354	335895	-47.46	205.65	89.57
88357	335948	-48.28	205.64	89.59
88360	335989	-49.25	203.27	89.60
88363	336043	-45.71	204.37	89.61
88366	336086	-44.16	204.23	89.62
88369	336134	-48.57	207.13	89.64
88372	336183	-48.75	207.63	89.65
88375	336231	-45.17	204.00	89.66
88379	336279	-42.56	200.88	89.67
88382	336328	-42.66	202.20	89.69
88385	336375	-42.42	203.16	89.70
88388	336421	-45.04	206.86	89.71
88392	336481	-44.22	208.82	89.73
88395	336522	-45.92	207.35	89.74
88398	336576	-49.08	203.61	89.75
88401	336618	-50.77	203.40	89.76
88404	336671	-48.58	203.67	89.78
88407	336711	-46.10	205.35	89.79
88411	336764	-44.85	205.63	89.80
88413	336804	-45.98	203.86	89.81
88417	336855	-42.52	205.05	89.83
88420	336895	-42.18	207.70	89.84
88423	336944	-46.92	207.27	89.85
88426	336981	-46.45	206.33	89.86
88429	337031	-45.41	206.65	89.87
88432	337070	-45.19	206.62	89.89
88436	337119	-49.64	206.14	89.90
88438	337159	-48.59	206.57	89.91
88442	337210	-45.82	208.42	89.92
88445	337249	-44.73	208.37	89.93
88448	337294	-47.36	205.07	89.95
88451	337339	-47.85	203.31	89.96
88454	337383	-47.11	202.78	89.97
88457	337427	-47.35	205.13	89.98
88460	337472	-48.19	205.32	89.99
88463	337516	-47.47	204.55	90.00
88466	337559	-47.65	206.25	90.02
88469	337606	-52.45	206.04	90.03
88473	337652	-52.13	204.72	90.04
88476	337699	-51.35	205.81	90.05
88479	337746	-49.99	206.71	90.07
88482	337793	-50.05	208.21	90.08
88485	337838	-52.77	209.95	90.09
88488	337885	-54.42	207.48	90.10
88491	337932	-51.82	207.74	90.12
88494	337978	-48.72	207.53	90.13
88498	338025	-49.50	205.54	90.14
88501	338073	-53.49	206.61	90.15
88504	338121	-54.16	208.64	90.17
88507	338169	-54.28	206.26	90.18
88510	338218	-52.69	205.34	90.19
88513	338265	-50.05	204.50	90.20
88516	338314	-51.76	202.48	90.22
88520	338372	-54.74	204.20	90.23
88523	338412	-53.02	206.83	90.24
88527	338465	-47.95	208.61	90.26
88529	338506	-47.48	204.63	90.27
88532	338553	-48.39	207.28	90.28
88535	338600	-51.84	206.20	90.29
88539	338647	-53.49	204.39	90.31
88542	338693	-51.20	204.81	90.32
88545	338740	-47.01	202.29	90.33
88548	338786	-50.35	202.08	90.34
88551	338832	-54.69	204.84	90.36
88554	338877	-57.69	207.65	90.37
88557	338922	-55.19	207.33	90.38
88560	338965	-48.58	206.87	90.39
88564	339009	-48.53	205.17	90.40
88567	339055	-52.13	207.56	90.41
88570	339100	-55.27	208.12	90.43
88573	339146	-56.12	206.85	90.44
88576	339193	-53.37	206.02	90.45
88579	339238	-54.97	206.31	90.46
88582	339283	-55.25	207.37	90.48
88585	339329	-57.53	208.65	90.49
88589	339374	-57.02	205.42	90.50
88592	339418	-53.21	202.34	90.51
88595	339464	-53.03	203.66	90.52
88598	339509	-52.50	205.78	90.54
88601	339554	-58.31	205.28	90.55
88604	339601	-59.56	208.38	90.56
88607	339647	-56.94	207.84	90.57
88610	339694	-53.46	207.29	90.59
88614	339746	-53.95	205.91	90.60
88617	339793	-56.26	207.67	90.61
88620	339838	-57.76	209.32	90.62
88623	339885	-55.39	208.58	90.64
88626	339931	-54.59	206.93	90.65
88630	339977	-54.75	208.24	90.66
88633	340024	-57.45	206.82	90.67
88636	340072	-61.30	202.17	90.69
88639	340119	-57.97	205.81	90.70
88642	340167	-54.64	209.20	90.71
88645	340216	-56.02	207.13	90.72
88648	340264	-56.24	205.25	90.74
88651	340313	-59.80	203.79	90.75
88655	340361	-61.51	207.09	90.76
88658	340407	-61.04	206.64	90.78
88661	340455	-58.40	205.87	90.79
88664	340503	-55.57	204.90	90.80
88667	340549	-58.38	207.27	90.81
88670	340597	-59.47	207.46	90.83
88673	340644	-57.82	203.87	90.84
88676	340690	-55.77	203.86	90.85
88680	340736	-57.03	207.51	90.86
88683	340782	-57.41	209.08	90.88
88686	340826	-59.77	208.65	90.89
88689	340869	-62.10	208.10	90.90
88692	340913	-64.73	210.09	90.91
88696	340960	-62.87	208.68	90.92
88699	341001	-59.00	207.51	90.93
88702	341044	-59.88	207.94	90.95
88705	341087	-62.20	206.71	90.96
88708	341129	-63.18	207.08	90.97
88711	341173	-61.90	208.14	90.98
88714	341216	-60.61	207.88	90.99
88717	341258	-62.18	205.61	91.00
88721	341301	-65.61	204.40	91.01
88724	341345	-66.30	206.65	91.03
88727	341388	-61.09	209.05	91.04
88730	341431	-59.23	209.44	91.05
88733	341476	-62.45	206.44	91.06
88736	341520	-64.62	207.83	91.07
88739	341563	-62.21	205.97	91.08
88742	341609	-57.24	204.07	91.10
88746	341655	-60.69	203.60	91.11
88749	341700	-62.07	206.74	91.12
88752	341746	-64.05	206.37	91.13
88755	341792	-65.48	203.56	91.14
88758	341837	-62.31	203.93	91.16
88761	341883	-58.83	207.49	91.17
88764	341928	-60.32	208.14	91.18
88767	341973	-65.06	205.56	91.19
88771	342019	-62.99	204.86	91.21
88774	342065	-62.96	207.62	91.22
88777	342111	-61.19	205.73	91.23
88780	342164	-59.89	205.34	91.24
88783	342212	-60.23	207.28	91.26
88787	342259	-61.70	209.80	91.27
88790	342306	-66.05	209.88	91.28
88793	342354	-62.82	207.51	91.29
88796	342399	-60.03	206.24	91.31
88799	342445	-59.17	208.38	91.32
88802	342493	-60.59	204.71	91.33
88805	342540	-61.61	204.23	91.34
88808	342587	-63.72	207.28	91.36
88812	342635	-62.42	206.23	91.37
88815	342681	-61.36	208.39	91.38
88818	342728	-66.12	207.42	91.39
88821	342774	-64.72	206.33	91.41
88824	342819	-64.87	206.45	91.42
88827	342864	-62.35	204.09	91.43
88830	342908	-61.30	204.10	91.44
88833	342950	-57.66	206.90	91.45
88837	342992	-60.33	208.54	91.46
88840	343036	-62.97	206.68	91.48
88843	343079	-62.88	206.09	91.49
88846	343123	-61.71	208.44	91.50
88849	343167	-61.01	209.42	91.51
88852	343211	-63.60	207.26	91.52
88855	343253	-66.99	207.49	91.53
88858	343296	-67.31	208.24	91.55
88862	343339	-61.45	207.73	91.56
88864	343375	-61.98	206.90	91.57
88867	343417	-62.67	205.05	91.58
88871	343460	-61.33	207.04	91.59
88874	343502	-64.38	206.91	91.60
88877	343544	-63.14	204.82	91.61
88880	343587	-63.94	206.34	91.62
88883	343631	-65.69	208.04	91.63
88886	343675	-64.37	206.25	91.65
88889	343720	-63.87	207.90	91.66
88892	343766	-64.13	209.93	91.67
88896	343809	-63.45	211.19	91.68
88899	343852	-63.09	208.11	91.69
88903	343908	-63.83	208.28	91.71
88906	343951	-63.61	206.25	91.72
88909	343994	-59.88	205.61	91.73
88912	344039	-61.45	206.94	91.74
88915	344084	-64.80	206.13	91.76
88918	344128	-67.78	206.71	91.77
88921	344174	-65.69	206.01	91.78
88924	344220	-65.18	207.54	91.79
88928	344265	-61.90	207.53	91.80
88931	344311	-61.22	207.80	91.82
88934	344355	-63.58	208.21	91.83
88937	344398	-62.71	208.13	91.84
88940	344442	-67.10	208.77	91.85
88943	344487	-67.80	206.18	91.86
88946	344532	-62.89	207.50	91.88
88949	344571	-64.38	208.89	91.89
88952	344617	-66.92	209.14	91.90
88955	344661	-65.37	208.82	91.91
88958	344704	-63.35	209.46	91.92
88962	344747	-64.60	206.27	91.93
88965	344791	-66.81	205.81	91.94
88968	344833	-69.94	207.20	91.96
88971	344875	-68.81	206.79	91.97
88974	344918	-66.99	206.29	91.98
88977	344957	-62.27	205.61	91.99
88980	344997	-60.52	205.94	92.00
88983	345039	-63.37	206.52	92.01
88987	345081	-62.80	205.14	92.02
88990	345123	-63.08	208.10	92.03
88993	345165	-63.59	207.42	92.04
88996	345208	-61.71	207.97	92.06
88999	345250	-62.34	206.20	92.07
89002	345292	-64.05	203.40	92.08
89005	345335	-65.89	205.98	92.09
89008	345377	-65.82	206.70	92.10
89012	345419	-62.96	204.23	92.11
89015	345462	-63.95	206.24	92.12
89018	345505	-67.07	210.22	92.13
89021	345546	-64.70	211.01	92.15
89024	345590	-62.38	208.80	92.16
89027	345635	-62.43	205.08	92.17
89030	345679	-62.96	208.02	92.18
89034	345730	-61.33	208.61	92.19
89037	345775	-63.00	208.95	92.21
89040	345819	-64.26	206.30	92.22
89043	345863	-60.99	207.22	92.23
89046	345909	-62.27	210.14	92.24
89049	345954	-64.15	208.07	92.25
89053	346000	-66.61	202.84	92.27
89056	346048	-65.72	203.63	92.28
89059	346095	-63.14	207.84	92.29
89062	346143	-63.83	209.76	92.30
89065	346192	-63.28	208.81	92.32
89068	346240	-68.69	208.16	92.33
89071	346289	-68.72	206.24	92.34
89074	346337	-65.62	208.22	92.36
89078	346385	-64.30	210.10	92.37
89081	346432	-65.29	209.20	92.38
89084	346480	-67.00	207.32	92.39
89087	346528	-66.30	208.49	92.41
89090	346576	-67.81	208.55	92.42
89093	346623	-65.58	205.10	92.43
89096	346670	-63.45	205.71	92.45
89099	346716	-64.98	205.49	92.46
89103	346762	-68.22	207.10	92.47
89106	346807	-67.67	207.74	92.48
89109	346852	-64.95	210.21	92.49
89112	346897	-62.09	206.89	92.51
89115	346941	-62.60	205.00	92.52
89119	346988	-64.67	210.26	92.53
89122	347032	-66.59	212.61	92.54
89125	347077	-67.63	208.51	92.55
89128	347121	-66.50	209.79	92.57
89131	347165	-64.93	211.29	92.58
89134	347210	-65.53	207.68	92.59
89137	347254	-64.44	206.47	92.60
89140	347298	-65.34	208.08	92.61
89144	347344	-65.50	210.26	92.63
89147	347388	-63.02	209.05	92.64
89150	347432	-64.89	206.71	92.65
89153	347478	-68.83	205.17	92.66
89156	347523	-68.38	205.18	92.67
89159	347568	-62.97	205.68	92.68
89162	347614	-61.43	206.94	92.70
89165	347660	-63.35	207.06	92.71
89169	347706	-67.99	206.76	92.72
89172	347753	-66.00	206.48	92.73
89175	347799	-64.83	204.76	92.75
89178	347843	-63.87	206.21	92.76
89181	347889	-61.49	208.69	92.77
89184	347935	-64.51	210.17	92.78
89187	347981	-66.30	209.80	92.79
89190	348028	-65.67	208.34	92.81
89194	348075	-62.11	209.73	92.82
89197	348121	-62.77	208.88	92.83
89200	348169	-67.32	205.81	92.85
89203	348223	-68.43	204.93	92.86
89206	348271	-63.03	207.45	92.87
89210	348320	-60.11	207.50	92.89
89213	348368	-59.98	212.59	92.90
89216	348414	-61.23	209.70	92.91
89219	348461	-64.83	205.43	92.92
89222	348509	-63.78	209.43	92.94
89225	348556	-62.40	209.93	92.95
89228	348604	-62.17	209.54	92.96
89231	348651	-61.90	207.42	92.97
89235	348697	-62.14	207.68	92.99
89238	348743	-62.65	207.14	93.00
89241	348789	-64.72	210.39	93.01
89244	348834	-58.54	209.11	93.02
89247	348878	-58.51	206.52	93.03
89250	348922	-62.32	206.42	93.05
89253	348964	-64.16	206.81	93.06
89256	349007	-68.42	209.82	93.07
89260	349051	-68.25	207.84	93.08
89263	349096	-64.62	208.58	93.09
89266	349140	-64.28	208.63	93.10
89269	349186	-63.03	208.47	93.12
89272	349231	-62.79	209.43	93.13
89275	349275	-63.38	208.85	93.14
89278	349320	-62.48	208.50	93.15
89281	349364	-61.76	208.56	93.16
89285	349407	-64.82	211.67	93.18
89288	349458	-64.29	210.84	93.19
89291	349503	-60.96	210.88	93.20
89294	349547	-60.54	213.60	93.21
89297	349592	-62.79	214.09	93.22
89301	349639	-65.06	211.73	93.24
89304	349686	-65.98	209.68	93.25
89307	349733	-69.29	210.13	93.26
89310	349781	-68.35	208.24	93.27
89313	349827	-65.23	210.95	93.29
89316	349874	-62.39	212.65	93.30
89319	349922	-63.83	209.78	93.31
89322	349968	-61.44	211.05	93.32
89326	350016	-60.70	209.53	93.34
89329	350064	-59.36	206.19	93.35
89332	350112	-61.34	208.80	93.36
89335	350161	-61.89	207.44	93.38
89338	350210	-63.71	206.74	93.39
89341	350259	-64.88	208.03	93.40
89344	350308	-65.25	206.63	93.42
89347	350357	-63.29	206.13	93.43
89351	350403	-62.71	208.96	93.44
89354	350451	-63.99	208.75	93.45
89357	350499	-60.91	208.36	93.47
89360	350546	-58.10	208.28	93.48
89363	350595	-58.54	211.49	93.49
89366	350643	-62.33	210.17	93.50
89369	350690	-64.06	209.25	93.52
89373	350743	-61.75	210.92	93.53
89376	350790	-60.76	208.11	93.54
89379	350835	-61.44	205.41	93.56
89382	350880	-61.91	205.74	93.57
89385	350925	-63.24	206.48	93.58
89388	350968	-64.64	207.87	93.59
89392	351011	-62.17	207.88	93.60
89395	351056	-59.21	208.42	93.61
89398	351101	-57.89	209.52	93.63
89401	351145	-59.10	209.69	93.64
89404	351191	-61.92	207.17	93.65
89407	351235	-59.37	203.58	93.66
89410	351279	-55.42	208.14	93.67
89413	351324	-58.81	208.45	93.69
89417	351368	-62.56	208.61	93.70
89420	351412	-61.84	209.60	93.71
89423	351457	-64.51	210.72	93.72
89426	351502	-62.65	209.47	93.73
89429	351545	-59.47	208.21	93.75
89432	351590	-60.56	210.38	93.76
89435	351636	-61.58	210.46	93.77
89438	351681	-62.59	209.75	93.78
89442	351728	-61.56	209.14	93.79
89445	351775	-61.45	209.33	93.81
89448	351820	-60.79	207.90	93.82
89451	351866	-62.63	209.36	93.83
89454	351913	-62.04	207.24	93.84
89457	351958	-61.62	204.78	93.86
89461	352010	-61.60	204.59	93.87
89464	352058	-59.85	207.34	93.88
89467	352105	-59.97	209.08	93.89
89470	352153	-61.35	208.54	93.91
89473	352202	-58.22	208.57	93.92
89476	352250	-53.11	208.16	93.93
89479	352298	-55.77	207.55	93.95
89483	352345	-60.06	208.05	93.96
89486	352390	-58.45	209.32	93.97
89489	352436	-58.94	209.65	93.98
89492	352483	-60.26	208.70	94.00
89495	352529	-58.11	207.36	94.01
89498	352574	-60.36	209.17	94.02
89501	352621	-61.03	209.15	94.03
89504	352665	-62.17	209.74	94.04
89508	352709	-59.54	209.93	94.06
89511	352754	-59.24	206.77	94.07
89514	352798	-57.90	208.89	94.08
89517	352841	-56.96	207.57	94.09
89520	352886	-57.71	209.56	94.10
89523	352929	-60.44	210.68	94.11
89526	352971	-59.64	208.85	94.13
89529	353014	-56.58	208.08	94.14
89533	353059	-58.11	208.98	94.15
89536	353103	-60.52	210.14	94.16
89539	353147	-60.02	209.15	94.17
89542	353193	-54.92	209.46	94.18
89545	353237	-54.25	209.25	94.20
89549	353287	-55.23	210.74	94.21
89552	353332	-56.20	204.81	94.22
89555	353377	-60.24	205.41	94.23
89558	353421	-63.07	208.58	94.25
89561	353466	-58.47	208.50	94.26
89564	353510	-54.97	210.86	94.27
89567	353553	-58.66	209.39	94.28
89570	353598	-57.90	206.62	94.29
89574	353644	-57.47	205.64	94.31
89577	353690	-56.22	206.18	94.32
89580	353736	-53.61	206.90	94.33
89583	353782	-59.75	210.33	94.34
89586	353826	-62.52	208.50	94.35
89589	353870	-62.09	207.23	94.37
89592	353916	-58.24	207.55	94.38
89595	353960	-57.05	207.56	94.39
89599	354004	-58.55	208.88	94.40
89602	354050	-57.78	211.49	94.41
89605	354096	-59.55	209.46	94.43
89608	354142	-58.40	208.56	94.44
89611	354189	-57.89	210.17	94.45
89614	354236	-57.86	210.82	94.46
89617	354283	-58.14	208.95	94.48
89620	354331	-60.81	209.05	94.49
89624	354377	-57.50	208.15	94.50
89627	354422	-58.67	207.94	94.51
89630	354470	-57.43	211.63	94.53
89633	354517	-57.71	209.75	94.54
89636	354570	-59.57	209.17	94.55
89640	354617	-60.10	208.25	94.56
89643	354664	-56.19	207.53	94.58
89646	354710	-53.44	208.82	94.59
89649	354756	-56.37	212.96	94.60
89652	354802	-59.56	212.49	94.61
89655	354846	-61.06	209.72	94.63
89658	354892	-59.19	208.14	94.64
89661	354935	-57.35	207.44	94.65
89665	354976	-58.17	210.38	94.66
89668	355018	-59.26	210.76	94.67
89671	355062	-58.25	210.69	94.68
89674	355105	-57.16	211.78	94.69
89677	355148	-55.08	210.58	94.71
89680	355193	-55.23	208.94	94.72
89683	355236	-56.24	207.22	94.73
89686	355278	-57.00	210.77	94.74
89690	355321	-56.43	212.53	94.75
89693	355364	-57.47	211.61	94.76
89696	355404	-57.26	211.42	94.77
89699	355446	-55.73	210.63	94.79
89702	355489	-55.76	209.53	94.80
89705	355529	-56.54	209.72	94.81
89708	355571	-60.68	207.14	94.82
89711	355614	-57.50	207.04	94.83
89715	355657	-57.84	208.58	94.84
89718	355700	-56.93	208.46	94.85
89721	355744	-59.35	208.89	94.87
89724	355792	-62.35	209.14	94.88
89727	355834	-57.67	211.47	94.89
89731	355877	-54.05	209.34	94.90
89734	355920	-56.57	209.44	94.91
89737	355963	-55.42	207.73	94.92
89740	356005	-54.73	207.00	94.93
89743	356050	-57.39	209.96	94.95
89746	356093	-56.82	209.73	94.96
89749	356136	-56.56	208.10	94.97
89752	356181	-58.29	208.62	94.98
89756	356225	-58.33	209.81	94.99
89759	356268	-58.07	211.26	95.00
89762	356312	-57.43	209.45	95.02
89765	356355	-55.24	210.89	95.03
89768	356396	-53.39	212.32	95.04
89771	356438	-55.51	210.67	95.05
89774	356481	-55.42	210.94	95.06
89777	356524	-56.07	210.46	95.07
89781	356567	-57.81	208.01	95.08
89784	356611	-55.10	209.86	95.10
89787	356655	-53.55	209.17	95.11
89790	356698	-54.89	210.22	95.12
89793	356742	-57.00	210.92	95.13
89796	356786	-55.41	209.80	95.14
89799	356829	-57.60	205.10	95.15
89802	356873	-57.90	205.16	95.17
89806	356916	-56.08	209.48	95.18
89809	356957	-57.48	210.29	95.19
89812	357004	-54.98	211.01	95.20
89815	357048	-51.76	211.44	95.21
89818	357092	-54.15	209.92	95.22
89822	357136	-57.05	208.29	95.24
89825	357180	-57.87	208.94	95.25
89828	357224	-53.54	208.78	95.26
89831	357267	-51.08	209.21	95.27
89834	357310	-54.23	210.15	95.28
89837	357353	-57.54	209.81	95.29
89840	357394	-55.60	206.76	95.31
89843	357436	-52.95	203.80	95.32
89847	357479	-53.90	207.25	95.33
89850	357521	-54.73	209.32	95.34
89853	357562	-55.95	211.84	95.35
89856	357606	-57.95	209.90	95.36
89859	357649	-55.56	210.46	95.37
89862	357693	-52.58	212.07	95.38
89865	357737	-51.28	211.60	95.40
89868	357783	-54.63	208.35	95.41
89872	357826	-57.86	210.47	95.42
89875	357871	-57.39	213.18	95.43
89878	357917	-54.14	209.96	95.44
89881	357961	-53.66	209.97	95.46
89884	358007	-52.90	208.58	95.47
89887	358055	-50.54	209.61	95.48
89890	358102	-55.60	211.86	95.49
89893	358149	-53.61	210.28	95.51
89897	358204	-51.74	205.49	95.52
89900	358251	-52.74	206.50	95.53
89903	358299	-54.43	209.00	95.55
89906	358346	-53.82	209.52	95.56
89909	358392	-53.63	208.20	95.57
89913	358438	-53.43	207.39	95.58
89916	358485	-51.74	209.73	95.60
89919	358532	-49.26	210.34	95.61
89922	358578	-52.80	209.51	95.62
89925	358625	-53.05	208.64	95.63
89928	358671	-47.69	212.62	95.65
89931	358717	-47.80	210.74	95.66
89934	358762	-49.04	210.66	95.67
89938	358807	-50.32	210.87	95.68
89941	358852	-52.90	210.66	95.69
89944	358897	-50.11	208.68	95.71
89947	358941	-48.94	211.57	95.72
89950	358984	-50.23	211.83	95.73
89953	359028	-52.15	207.93	95.74
89956	359073	-51.15	208.44	95.75
89959	359118	-49.93	207.69	95.76
89963	359164	-48.82	207.44	95.78
89966	359210	-49.99	209.73	95.79
89969	359254	-53.39	210.37	95.80
89972	359299	-52.84	208.40	95.81
89975	359344	-52.08	209.12	95.83
89978	359388	-50.41	206.18	95.84
89981	359432	-48.68	205.73	95.85
89985	359484	-49.58	206.65	95.86
89988	359528	-50.31	208.30	95.87
89991	359573	-52.55	208.34	95.89
89994	359619	-49.32	207.33	95.90
89997	359666	-44.83	211.17	95.91
90000	359712	-45.02	210.81	95.92
90004	359760	-47.00	208.60	95.94
90007	359807	-51.02	211.05	95.95
90010	359852	-48.48	211.91	95.96
90013	359900	-44.80	213.12	95.97
90016	359946	-47.25	207.56	95.99
90019	359992	-52.16	208.01	96.00
90022	360039	-51.36	211.55	96.01
90025	360087	-45.69	207.04	96.02
90029	360135	-45.07	208.07	96.04
90032	360184	-46.56	210.37	96.05
90035	360233	-43.62	209.58	96.06
90038	360282	-43.92	208.21	96.08
90041	360332	-44.54	208.40	96.09
90044	360380	-42.95	209.65	96.10
90047	360427	-42.71	209.93	96.11
90050	360476	-43.47	208.15	96.13
90054	360525	-45.53	207.14	96.14
90057	360573	-44.11	209.54	96.15
90060	360623	-45.16	209.56	96.17
90063	360671	-43.40	210.37	96.18
90066	360719	-43.66	209.25	96.19
